RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName
62022,295,11211,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
84629,296,60628,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
71864,297,32210,zip,FL,FL,Jacksonville,"Jacksonville, FL",Duval County
96868,298,92407,zip,CA,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
61788,299,10312,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
71038,300,30318,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County
87073,301,66061,zip,KS,KS,Olathe,"Kansas City, MO-KS",Johnson County
97471,302,93906,zip,CA,CA,Salinas,"Salinas, CA",Monterey County
91860,303,77346,zip,TX,TX,Atascocita,"Houston-The Woodlands-Sugar Land, TX",Harris County
76534,304,43123,zip,OH,OH,Grove City,"Columbus, OH",Franklin County
97545,305,94080,zip,CA,CA,South San Francisco,"San Francisco-Oakland-Berkeley, CA",San Mateo County
84611,307,60609,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
70839,308,30058,zip,GA,GA,Lithonia,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County
70874,310,30096,zip,GA,GA,Duluth,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County
71905,311,32259,zip,FL,FL,Saint Johns,"Jacksonville, FL",Saint Johns County
77094,312,44256,zip,OH,OH,Medina,"Cleveland-Elyria, OH",Medina County
97931,313,95020,zip,CA,CA,Gilroy,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County
58660,314,02148,zip,MA,MA,Malden,"Boston-Cambridge-Newton, MA-NH",Middlesex County
94883,315,85301,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County
72622,316,33463,zip,FL,FL,Greenacres,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County
76231,318,42101,zip,KY,KY,Bowling Green,"Bowling Green, KY",Warren County
72371,319,33033,zip,FL,FL,Homestead,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
99961,320,98682,zip,WA,WA,Vancouver,"Portland-Vancouver-Hillsboro, OR-WA",Clark County
67010,321,21740,zip,MD,MD,Hagerstown,"Hagerstown-Martinsburg, MD-WV",Washington County
66683,322,20878,zip,MD,MD,Gaithersburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County
95314,323,87120,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County
70294,324,29072,zip,SC,SC,Lexington,"Columbia, SC",Lexington County
67657,325,23322,zip,VA,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake City
96865,325,92404,zip,CA,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
65810,327,19143,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County
96003,328,90022,zip,CA,CA,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
70909,329,30135,zip,GA,GA,Douglasville,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County
94957,330,85383,zip,AZ,AZ,Peoria,"Phoenix-Mesa-Chandler, AZ",Maricopa County
96501,331,91761,zip,CA,CA,Ontario,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
96572,332,91977,zip,CA,CA,Spring Valley,"San Diego-Chula Vista-Carlsbad, CA",San Diego County
90645,333,75043,zip,TX,TX,Garland,"Dallas-Fort Worth-Arlington, TX",Dallas County
96987,334,92677,zip,CA,CA,Laguna Niguel,"Los Angeles-Long Beach-Anaheim, CA",Orange County
93295,335,80219,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County
94890,336,85308,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County
72234,337,32808,zip,FL,FL,Pine Hills,"Orlando-Kissimmee-Sanford, FL",Orange County
96962,338,92630,zip,CA,CA,Lake Forest,"Los Angeles-Long Beach-Anaheim, CA",Orange County
98413,339,95758,zip,CA,CA,Elk Grove,"Sacramento-Roseville-Folsom, CA",Sacramento County
75696,340,40475,zip,KY,KY,Richmond,"Richmond-Berea, KY",Madison County
92003,341,77521,zip,TX,TX,Baytown,"Houston-The Woodlands-Sugar Land, TX",Harris County
96826,342,92346,zip,CA,CA,Highland,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
74815,343,38401,zip,TN,TN,Columbia,"Nashville-Davidson--Murfreesboro--Franklin, TN",Maury County
61169,344,08753,zip,NJ,NJ,Toms River,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County
70953,345,30188,zip,GA,GA,Woodstock,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County
71895,346,32244,zip,FL,FL,Jacksonville,"Jacksonville, FL",Duval County
66142,347,20019,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia
74183,348,37122,zip,TN,TN,Mount Juliet,"Nashville-Davidson--Murfreesboro--Franklin, TN",Wilson County
96221,349,90731,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
90642,350,75040,zip,TX,TX,Garland,"Dallas-Fort Worth-Arlington, TX",Dallas County
91721,351,77072,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County
69336,352,27406,zip,NC,NC,Greensboro,"Greensboro-High Point, NC",Guilford County
98040,353,95206,zip,CA,CA,Stockton,"Stockton, CA",San Joaquin County
84460,354,60402,zip,IL,IL,Berwyn,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
98304,356,95608,zip,CA,CA,Carmichael,"Sacramento-Roseville-Folsom, CA",Sacramento County
84648,357,60651,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
72532,358,33313,zip,FL,FL,Lauderhill,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
70842,359,30062,zip,GA,GA,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County
96369,360,91343,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
92345,361,78249,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County
94562,362,84404,zip,UT,UT,Ogden,"Ogden-Clearfield, UT",Weber County
96728,363,92201,zip,CA,CA,Indio,"Riverside-San Bernardino-Ontario, CA",Riverside County
69778,364,28215,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County
96917,365,92562,zip,CA,CA,Murrieta,"Riverside-San Bernardino-Ontario, CA",Riverside County
71719,366,31907,zip,GA,GA,Columbus,"Columbus, GA-AL",Muscogee County
91883,367,77373,zip,TX,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Harris County
91896,368,77386,zip,TX,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Montgomery County
61638,369,10024,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
72243,370,32818,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County
70482,371,29445,zip,SC,SC,Goose Creek,"Charleston-North Charleston, SC",Berkeley County
97852,372,94806,zip,CA,CA,Richmond,"San Francisco-Oakland-Berkeley, CA",Contra Costa County
79040,373,48180,zip,MI,MI,Taylor,"Detroit-Warren-Dearborn, MI",Wayne County
90727,375,75150,zip,TX,TX,Mesquite,"Dallas-Fort Worth-Arlington, TX",Dallas County
76953,376,44035,zip,OH,OH,Elyria,"Cleveland-Elyria, OH",Lorain County
96855,377,92392,zip,CA,CA,Victorville,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
74185,378,37128,zip,TN,TN,Murfreesboro,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford County
67247,380,22407,zip,VA,VA,Fredericksburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Spotsylvania County
96959,381,92627,zip,CA,CA,Costa Mesa,"Los Angeles-Long Beach-Anaheim, CA",Orange County
98949,382,96818,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County
97506,383,94015,zip,CA,CA,Daly City,"San Francisco-Oakland-Berkeley, CA",San Mateo County
95819,384,89123,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County
97225,385,93309,zip,CA,CA,Bakersfield,"Bakersfield, CA",Kern County
72365,386,33027,zip,FL,FL,Miramar,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
84621,387,60619,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
61646,388,10032,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
94757,389,85041,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County
67724,390,23456,zip,VA,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach City
90657,391,75056,zip,TX,TX,The Colony,"Dallas-Fort Worth-Arlington, TX",Denton County
95982,392,90001,zip,CA,CA,Florence-Graham,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
76471,393,43026,zip,OH,OH,Hilliard,"Columbus, OH",Franklin County
96192,394,90640,zip,CA,CA,Montebello,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
66679,395,20874,zip,MD,MD,Germantown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County
96589,396,92020,zip,CA,CA,El Cajon,"San Diego-Chula Vista-Carlsbad, CA",San Diego County
91902,398,77396,zip,TX,TX,Humble,"Houston-The Woodlands-Sugar Land, TX",Harris County
90226,399,74012,zip,OK,OK,Broken Arrow,"Tulsa, OK",Tulsa County
97711,400,94501,zip,CA,CA,Alameda,"San Francisco-Oakland-Berkeley, CA",Alameda County
97995,401,95127,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County
84638,402,60638,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
62143,403,11550,zip,NY,NY,Hempstead,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County
94921,405,85345,zip,AZ,AZ,Peoria,"Phoenix-Mesa-Chandler, AZ",Maricopa County
73198,406,34744,zip,FL,FL,Kissimmee,"Orlando-Kissimmee-Sanford, FL",Osceola County
92575,407,78640,zip,TX,TX,Kyle,"Austin-Round Rock-Georgetown, TX",Hays County
96197,408,90660,zip,CA,CA,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
66785,409,21117,zip,MD,MD,Owings Mills,"Baltimore-Columbia-Towson, MD",Baltimore County
97926,410,95014,zip,CA,CA,Cupertino,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County
91885,411,77375,zip,TX,TX,Tomball,"Houston-The Woodlands-Sugar Land, TX",Harris County
62027,412,11216,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
95844,413,89148,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County
96657,414,92115,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County
76539,415,43130,zip,OH,OH,Lancaster,"Columbus, OH",Fairfield County
98437,416,95828,zip,CA,CA,,"Sacramento-Roseville-Folsom, CA",Sacramento County
72480,417,33178,zip,FL,FL,Doral,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
74186,418,37129,zip,TN,TN,Murfreesboro,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford County
70658,419,29681,zip,SC,SC,Simpsonville,"Greenville-Anderson, SC",Greenville County
61214,420,08854,zip,NJ,NJ,Piscataway,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County
61895,421,10701,zip,NY,NY,Yonkers,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County
65816,421,19149,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County
61637,423,10023,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
74145,424,37064,zip,TN,TN,Franklin,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County
97228,425,93313,zip,CA,CA,Bakersfield,"Bakersfield, CA",Kern County
60599,426,07093,zip,NJ,NJ,West New York,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County
96922,427,92571,zip,CA,CA,Perris,"Riverside-San Bernardino-Ontario, CA",Riverside County
71050,428,30331,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County
58666,429,02155,zip,MA,MA,Medford,"Boston-Cambridge-Newton, MA-NH",Middlesex County
92654,430,78745,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County
76971,431,44060,zip,OH,OH,Mentor,"Cleveland-Elyria, OH",Lake County
61938,432,10950,zip,NY,NY,Monroe,"Poughkeepsie-Newburgh-Middletown, NY",Orange County
70917,433,30144,zip,GA,GA,Kennesaw,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County
96000,434,90019,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
69487,435,27703,zip,NC,NC,Durham,"Durham-Chapel Hill, NC",Durham County
91726,436,77077,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County
96464,437,91702,zip,CA,CA,Azusa,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
96807,438,92324,zip,CA,CA,Colton,"Riverside-San Bernardino-Ontario, CA",San Bernardino County
92349,439,78253,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County
97215,440,93291,zip,CA,CA,Visalia,"Visalia, CA",Tulare County
70878,441,30101,zip,GA,GA,Acworth,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County
61647,442,10033,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
94749,443,85033,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County
60081,444,06010,zip,CT,CT,Bristol,"Hartford-East Hartford-Middletown, CT",Hartford County
70513,445,29485,zip,SC,SC,Summerville,"Charleston-North Charleston, SC",Dorchester County
90779,446,75227,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County
62048,447,11238,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
74187,448,37130,zip,TN,TN,Murfreesboro,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford County
69762,449,28173,zip,NC,NC,Waxhaw,"Charlotte-Concord-Gastonia, NC-SC",Union County
92480,450,78520,zip,TX,TX,Brownsville,"Brownsville-Harlingen, TX",Cameron County
66242,451,20147,zip,VA,VA,Ashburn,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County
79398,452,48823,zip,MI,MI,East Lansing,"Lansing-East Lansing, MI",Ingham County
90669,453,75071,zip,TX,TX,McKinney,"Dallas-Fort Worth-Arlington, TX",Collin County
67655,454,23320,zip,VA,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake City
97952,455,95051,zip,CA,CA,Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County
96965,456,92647,zip,CA,CA,Huntington Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County
60560,457,07047,zip,NJ,NJ,North Bergen Township,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County
66787,458,21122,zip,MD,MD,Pasadena,"Baltimore-Columbia-Towson, MD",Anne Arundel County
60518,459,07002,zip,NJ,NJ,Bayonne,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County
62121,460,11435,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
92474,461,78501,zip,TX,TX,McAllen,"McAllen-Edinburg-Mission, TX",Hidalgo County
60615,463,07111,zip,NJ,NJ,Irvington,"New York-Newark-Jersey City, NY-NJ-PA",Essex County
91907,464,77406,zip,TX,TX,Richmond,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County
72249,465,32825,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County
97774,466,94568,zip,CA,CA,Dublin,"San Francisco-Oakland-Berkeley, CA",Alameda County
58663,467,02151,zip,MA,MA,Revere,"Boston-Cambridge-Newton, MA-NH",Suffolk County
92477,468,78504,zip,TX,TX,McAllen,"McAllen-Edinburg-Mission, TX",Hidalgo County
96898,469,92530,zip,CA,CA,Lake Elsinore,"Riverside-San Bernardino-Ontario, CA",Riverside County
97979,470,95111,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County
97576,471,94122,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County
98135,472,95355,zip,CA,CA,Modesto,"Modesto, CA",Stanislaus County
76597,473,43230,zip,OH,OH,Gahanna,"Columbus, OH",Franklin County
86717,474,65203,zip,MO,MO,Columbia,"Columbia, MO",Boone County
96625,475,92071,zip,CA,CA,Santee,"San Diego-Chula Vista-Carlsbad, CA",San Diego County
61645,476,10031,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
66043,477,19720,zip,DE,DE,New Castle,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County
92347,478,78251,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County
65801,479,19134,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County
70862,480,30083,zip,GA,GA,Stone Mountain,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County
89982,481,73160,zip,OK,OK,Moore,"Oklahoma City, OK",Cleveland County
93133,482,79924,zip,TX,TX,El Paso,"El Paso, TX",El Paso County
84541,483,60505,zip,IL,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County
93206,484,80016,zip,CO,CO,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County
95985,485,90004,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
74124,486,37040,zip,TN,TN,Clarksville,"Clarksville, TN-KY",Montgomery County
99631,487,98208,zip,WA,WA,Everett,"Seattle-Tacoma-Bellevue, WA",Snohomish County
71342,488,30906,zip,GA,GA,Augusta,"Augusta-Richmond County, GA-SC",Richmond County
97549,489,94087,zip,CA,CA,Sunnyvale,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County
92597,490,78664,zip,TX,TX,Round Rock,"Austin-Round Rock-Georgetown, TX",Williamson County
62036,491,11225,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
88757,492,70726,zip,LA,LA,Denham Springs,"Baton Rouge, LA",Livingston Parish
87019,493,65807,zip,MO,MO,Springfield,"Springfield, MO",Greene County
96596,494,92027,zip,CA,CA,Escondido,"San Diego-Chula Vista-Carlsbad, CA",San Diego County
67181,495,22192,zip,VA,VA,Woodbridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County
76595,496,43228,zip,OH,OH,Lincoln Village,"Columbus, OH",Franklin County
92610,497,78681,zip,TX,TX,Round Rock,"Austin-Round Rock-Georgetown, TX",Williamson County
96510,498,91770,zip,CA,CA,Rosemead,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
61703,499,10128,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
94724,500,85008,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County
84504,501,60453,zip,IL,IL,Oak Lawn,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
72203,503,32771,zip,FL,FL,Sanford,"Orlando-Kissimmee-Sanford, FL",Seminole County
91280,504,76137,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County
64180,505,15601,zip,PA,PA,Greensburg,"Pittsburgh, PA",Westmoreland County
81295,506,53215,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County
70984,508,30253,zip,GA,GA,McDonough,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County
66832,509,21222,zip,MD,MD,Dundalk,"Baltimore-Columbia-Towson, MD",Baltimore County
96023,510,90042,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
96886,511,92507,zip,CA,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County
94103,512,83301,zip,ID,ID,Twin Falls,"Twin Falls, ID",Twin Falls County
91664,513,77015,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County
70846,514,30066,zip,GA,GA,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County
93435,515,80504,zip,CO,CO,Longmont,"Greeley, CO",Weld County
96927,516,92584,zip,CA,CA,Menifee,"Riverside-San Bernardino-Ontario, CA",Riverside County
65933,517,19446,zip,PA,PA,Lansdale,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County
67114,518,22003,zip,VA,VA,Annandale,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County
91719,519,77070,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County
67307,519,22554,zip,VA,VA,Stafford,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Stafford County
74214,521,37167,zip,TN,TN,Smyrna,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford County
69789,522,28227,zip,NC,NC,Mint Hill,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County
84285,523,60016,zip,IL,IL,Des Plaines,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
82107,524,55106,zip,MN,MN,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County
76491,525,43055,zip,OH,OH,Newark,"Columbus, OH",Licking County
67120,526,22030,zip,VA,VA,Fairfax,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County
93490,527,80634,zip,CO,CO,Greeley,"Greeley, CO",Weld County
70803,528,30016,zip,GA,GA,Covington,"Atlanta-Sandy Springs-Alpharetta, GA",Newton County
93449,529,80525,zip,CO,CO,Fort Collins,"Fort Collins, CO",Larimer County
97265,530,93436,zip,CA,CA,Lompoc,"Santa Maria-Santa Barbara, CA",Santa Barbara County
61623,531,10009,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
90701,532,75115,zip,TX,TX,Desoto,"Dallas-Fort Worth-Arlington, TX",Dallas County
72653,533,33511,zip,FL,FL,Brandon,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
95306,534,87111,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County
92484,535,78526,zip,TX,TX,Brownsville,"Brownsville-Harlingen, TX",Cameron County
72445,536,33142,zip,FL,FL,Brownsville,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
69849,537,28314,zip,NC,NC,Fayetteville,"Fayetteville, NC",Cumberland County
93487,538,80631,zip,CO,CO,Greeley,"Greeley, CO",Weld County
82063,539,55044,zip,MN,MN,Lakeville,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County
92662,540,78753,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County
70696,541,29730,zip,SC,SC,Rock Hill,"Charlotte-Concord-Gastonia, NC-SC",York County
92346,542,78250,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County
92324,542,78228,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County
91184,544,76010,zip,TX,TX,Arlington,"Dallas-Fort Worth-Arlington, TX",Tarrant County
72394,545,33065,zip,FL,FL,Coral Springs,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
69275,546,27284,zip,NC,NC,Kernersville,"Winston-Salem, NC",Forsyth County
58669,547,02169,zip,MA,MA,Quincy,"Boston-Cambridge-Newton, MA-NH",Norfolk County
67722,548,23454,zip,VA,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach City
67720,549,23452,zip,VA,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach City
95043,550,85705,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County
61093,551,08527,zip,NJ,NJ,Jackson,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County
